,user_id,order_id,Date_x,Amount,Merchant_id,Purchase_status,Partner_id,DayOfWeek_x,Year_x,Month_x,Quarter_x,User_id,Date_y,Location,Age,Gender,DayOfWeek_y,Year_y,Month_y,Quarter_y,Merchant_name,Rate_pct
11279,50552067,4238388238.0,2020-01-09 00:00:00,"50,000",44.0,0,0.0,Thursday,2020.0,1.0,2020Q1,50552067,2019-12-05,Other Cities,23_to_27,FEMALE,Thursday,2019,12,2019Q4,Vinaphone,4.0
11280,36395586,4246467481.0,2020-01-09 00:00:00,"50,000",44.0,0,0.0,Thursday,2020.0,1.0,2020Q1,36395586,2019-09-11,Hà Nội,23_to_27,MALE,Wednesday,2019,9,2019Q3,Vinaphone,4.0
11281,5815125,4243028084.0,2020-01-09 00:00:00,"100,000",44.0,Mua hộ,50718111.0,Thursday,2020.0,1.0,2020Q1,5815125,2016-02-08,Hồ Chí Minh,33_to_37,FEMALE,Monday,2016,2,2016Q1,Vinaphone,4.0
11282,42471969,4245682537.0,2020-01-09 00:00:00,"10,000",44.0,0,0.0,Thursday,2020.0,1.0,2020Q1,42471969,2018-07-14,Hà Nội,unknown,FEMALE,Saturday,2018,7,2018Q3,Vinaphone,4.0
11283,36864020,4240237500.0,2020-01-09 00:00:00,"100,000",44.0,0,0.0,Thursday,2020.0,1.0,2020Q1,36864020,2017-09-25,Hà Nội,unknown,MALE,Monday,2017,9,2017Q3,Vinaphone,4.0
11284,42329421,4247772660.0,2020-01-10 00:00:00,"10,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1,42329421,2018-07-25,Hà Nội,>37,MALE,Wednesday,2018,7,2018Q3,Vinaphone,4.0
11285,26845132,4256941996.0,2020-01-10 00:00:00,"50,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1,26845132,2016-01-11,Hồ Chí Minh,28_to_32,FEMALE,Monday,2016,1,2016Q1,Vinaphone,4.0
11286,50487574,4418136135.0,2020-01-10 00:00:00,"100,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1,50487574,2019-12-16,Hà Nội,23_to_27,MALE,Monday,2019,12,2019Q4,Vinaphone,4.0
11287,52295961,4251567631.0,2020-01-10 00:00:00,"50,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1,52295961,2020-01-03,Unknown,unknown,MALE,Friday,2020,1,2020Q1,Vinaphone,4.0
11288,9921411,4253663430.0,2020-01-10 00:00:00,"20,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1,9921411,2016-08-03,Hồ Chí Minh,unknown,FEMALE,Wednesday,2016,8,2016Q3,Vinaphone,4.0
11289,2274807,4257516382.0,2020-01-10 00:00:00,"20,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1,2274807,2019-11-27,Unknown,unknown,FEMALE,Wednesday,2019,11,2019Q4,Vinaphone,4.0
11290,13893398,4257495499.0,2020-01-10 00:00:00,"50,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1,13893398,2017-08-23,Other Cities,unknown,FEMALE,Wednesday,2017,8,2017Q3,Vinaphone,4.0
11291,28558150,4258609327.0,2020-01-11 00:00:00,"20,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1,28558150,2018-06-07,Hà Nội,>37,MALE,Thursday,2018,6,2018Q2,Vinaphone,4.0
11292,41746002,4266230523.0,2020-01-11 00:00:00,"10,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1,41746002,2018-05-08,Other Cities,23_to_27,MALE,Tuesday,2018,5,2018Q2,Vinaphone,4.0
11293,31539509,4259323537.0,2020-01-11 00:00:00,"50,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1,31539509,2019-03-05,Hồ Chí Minh,23_to_27,FEMALE,Tuesday,2019,3,2019Q1,Vinaphone,4.0
11294,33804946,4260237965.0,2020-01-11 00:00:00,"30,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1,33804946,2019-09-19,Unknown,28_to_32,FEMALE,Thursday,2019,9,2019Q3,Vinaphone,4.0
11295,50459249,4261164625.0,2020-01-11 00:00:00,"200,000",44.0,Mua hộ,23523473.0,Saturday,2020.0,1.0,2020Q1,50459249,2020-01-10,Other Cities,23_to_27,FEMALE,Friday,2020,1,2020Q1,Vinaphone,4.0
11296,41918065,4272998079.0,2020-01-12 00:00:00,"20,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1,41918065,2018-08-24,Other Cities,23_to_27,MALE,Friday,2018,8,2018Q3,Vinaphone,4.0
11297,48456016,4272742332.0,2020-01-12 00:00:00,"100,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1,48456016,2019-10-11,Other Cities,33_to_37,FEMALE,Friday,2019,10,2019Q4,Vinaphone,4.0
11298,47890182,4267212468.0,2020-01-12 00:00:00,"50,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1,47890182,2020-01-10,Other Cities,28_to_32,MALE,Friday,2020,1,2020Q1,Vinaphone,4.0
11299,43919701,4274066423.0,2020-01-12 00:00:00,"20,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1,43919701,2020-01-12,Other Cities,unknown,MALE,Sunday,2020,1,2020Q1,Vinaphone,4.0
11300,35517576,4276439245.0,2020-01-13 00:00:00,"10,000",44.0,0,0.0,Monday,2020.0,1.0,2020Q1,35517576,2019-10-31,Hà Nội,23_to_27,FEMALE,Thursday,2019,10,2019Q4,Vinaphone,4.0
11301,44438335,4280754119.0,2020-01-13 00:00:00,"20,000",44.0,0,0.0,Monday,2020.0,1.0,2020Q1,44438335,2018-12-09,Hà Nội,>37,MALE,Sunday,2018,12,2018Q4,Vinaphone,4.0
11302,40907562,4284428657.0,2020-01-13 00:00:00,"20,000",44.0,0,0.0,Monday,2020.0,1.0,2020Q1,40907562,2018-01-29,Hồ Chí Minh,33_to_37,MALE,Monday,2018,1,2018Q1,Vinaphone,4.0
11303,1880491,4282262855.0,2020-01-13 00:00:00,"50,000",44.0,Mua hộ,50049300.0,Monday,2020.0,1.0,2020Q1,1880491,2017-03-05,Hồ Chí Minh,33_to_37,MALE,Sunday,2017,3,2017Q1,Vinaphone,4.0
11304,43561403,4280850272.0,2020-01-13 00:00:00,"20,000",44.0,0,0.0,Monday,2020.0,1.0,2020Q1,43561403,2018-10-13,Hồ Chí Minh,unknown,MALE,Saturday,2018,10,2018Q4,Vinaphone,4.0
11305,44662096,4276812878.0,2020-01-13 00:00:00,"200,000",44.0,Mua hộ,18831203.0,Monday,2020.0,1.0,2020Q1,44662096,2018-12-18,Other Cities,23_to_27,MALE,Tuesday,2018,12,2018Q4,Vinaphone,4.0
11306,40362358,4286330831.0,2020-01-14 00:00:00,"10,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,40362358,2017-11-21,Other Cities,>37,MALE,Tuesday,2017,11,2017Q4,Vinaphone,4.0
11307,44835596,4288358523.0,2020-01-14 00:00:00,"20,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,44835596,2019-01-04,Hà Nội,18_to_22,MALE,Friday,2019,1,2019Q1,Vinaphone,4.0
11308,32483138,4287439068.0,2020-01-14 00:00:00,"10,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,32483138,2016-10-17,Other Cities,33_to_37,MALE,Monday,2016,10,2016Q4,Vinaphone,4.0
11309,27726642,4292098827.0,2020-01-14 00:00:00,"50,000",44.0,Mua hộ,40479866.0,Tuesday,2020.0,1.0,2020Q1,27726642,2017-09-03,Hồ Chí Minh,28_to_32,MALE,Sunday,2017,9,2017Q3,Vinaphone,4.0
11310,27572385,4285745298.0,2020-01-14 00:00:00,"10,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,27572385,2019-12-30,Other Cities,18_to_22,MALE,Monday,2019,12,2019Q4,Vinaphone,4.0
11311,32729598,4290389654.0,2020-01-14 00:00:00,"20,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,32729598,2019-12-07,Other Cities,23_to_27,MALE,Saturday,2019,12,2019Q4,Vinaphone,4.0
11312,33826188,4284808507.0,2020-01-14 00:00:00,"20,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,33826188,2019-10-19,Hà Nội,23_to_27,FEMALE,Saturday,2019,10,2019Q4,Vinaphone,4.0
11313,46687077,4292057545.0,2020-01-14 00:00:00,"20,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,46687077,2019-04-09,Hà Nội,28_to_32,MALE,Tuesday,2019,4,2019Q2,Vinaphone,4.0
11314,46189115,4287441928.0,2020-01-14 00:00:00,"100,000",44.0,Mua hộ,52558792.0,Tuesday,2020.0,1.0,2020Q1,46189115,2020-01-14,Hà Nội,28_to_32,MALE,Tuesday,2020,1,2020Q1,Vinaphone,4.0
11315,49407473,4290682066.0,2020-01-14 00:00:00,"30,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,49407473,2020-01-11,Hà Nội,unknown,FEMALE,Saturday,2020,1,2020Q1,Vinaphone,4.0
11316,20348288,4293191478.0,2020-01-14 00:00:00,"20,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,20348288,2018-05-04,Other Cities,unknown,FEMALE,Friday,2018,5,2018Q2,Vinaphone,4.0
11317,16231655,4290684047.0,2020-01-14 00:00:00,"50,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,16231655,2019-05-12,Other Cities,unknown,MALE,Sunday,2019,5,2019Q2,Vinaphone,4.0
11318,26237545,4292040243.0,2020-01-14 00:00:00,"100,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,26237545,2018-12-26,Other Cities,unknown,MALE,Wednesday,2018,12,2018Q4,Vinaphone,4.0
11319,47906377,4302157248.0,2020-01-15 00:00:00,"10,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,47906377,2019-12-26,Other Cities,23_to_27,MALE,Thursday,2019,12,2019Q4,Vinaphone,4.0
11320,49660265,4295097442.0,2020-01-15 00:00:00,"20,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,49660265,2019-12-14,Other Cities,28_to_32,MALE,Saturday,2019,12,2019Q4,Vinaphone,4.0
11321,38212230,4297858102.0,2020-01-15 00:00:00,"10,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,38212230,2019-08-21,Hồ Chí Minh,unknown,FEMALE,Wednesday,2019,8,2019Q3,Vinaphone,4.0
11322,42148969,4304196003.0,2020-01-15 00:00:00,"10,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,42148969,2019-05-19,Hồ Chí Minh,unknown,MALE,Sunday,2019,5,2019Q2,Vinaphone,4.0
11323,48786851,4309493066.0,2020-01-16 00:00:00,"10,000",44.0,0,0.0,Thursday,2020.0,1.0,2020Q1,48786851,2019-08-26,Other Cities,33_to_37,MALE,Monday,2019,8,2019Q3,Vinaphone,4.0
11324,40023109,4312253628.0,2020-01-16 00:00:00,"20,000",44.0,0,0.0,Thursday,2020.0,1.0,2020Q1,40023109,2020-01-03,Other Cities,18_to_22,MALE,Friday,2020,1,2020Q1,Vinaphone,4.0
11325,18081726,4307899017.0,2020-01-16 00:00:00,"20,000",44.0,0,0.0,Thursday,2020.0,1.0,2020Q1,18081726,2020-01-06,Hồ Chí Minh,28_to_32,MALE,Monday,2020,1,2020Q1,Vinaphone,4.0
11326,44912730,4317241612.0,2020-01-17 00:00:00,"20,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1,44912730,2019-01-21,Other Cities,33_to_37,FEMALE,Monday,2019,1,2019Q1,Vinaphone,4.0
11327,51723983,4321719696.0,2020-01-17 00:00:00,"50,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1,51723983,2019-12-25,Unknown,23_to_27,FEMALE,Wednesday,2019,12,2019Q4,Vinaphone,4.0
11328,46927031,4317531065.0,2020-01-17 00:00:00,"10,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1,46927031,2019-08-13,Hồ Chí Minh,23_to_27,MALE,Tuesday,2019,8,2019Q3,Vinaphone,4.0
11329,41261520,4338394946.0,2020-01-18 00:00:00,"20,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1,41261520,2018-03-06,Other Cities,>37,MALE,Tuesday,2018,3,2018Q1,Vinaphone,4.0
11330,46829877,4336127444.0,2020-01-18 00:00:00,"50,000",44.0,Mua hộ,47382293.0,Saturday,2020.0,1.0,2020Q1,46829877,2019-05-08,Other Cities,28_to_32,FEMALE,Wednesday,2019,5,2019Q2,Vinaphone,4.0
11331,44574858,4332181399.0,2020-01-18 00:00:00,"50,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1,44574858,2018-12-11,Hồ Chí Minh,33_to_37,FEMALE,Tuesday,2018,12,2018Q4,Vinaphone,4.0
11332,45275608,4341202218.0,2020-01-18 00:00:00,"10,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1,45275608,2019-12-04,Hồ Chí Minh,18_to_22,MALE,Wednesday,2019,12,2019Q4,Vinaphone,4.0
11333,48600601,4341599465.0,2020-01-18 00:00:00,"50,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1,48600601,2019-08-12,Other Cities,28_to_32,MALE,Monday,2019,8,2019Q3,Vinaphone,4.0
11334,30607947,4334633738.0,2020-01-18 00:00:00,"200,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1,30607947,2019-02-22,Other Cities,28_to_32,MALE,Friday,2019,2,2019Q1,Vinaphone,4.0
11335,42567552,4331756309.0,2020-01-18 00:00:00,"20,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1,42567552,2018-07-15,Hà Nội,unknown,FEMALE,Sunday,2018,7,2018Q3,Vinaphone,4.0
11336,25827673,4348620725.0,2020-01-19 00:00:00,"50,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1,25827673,2019-11-25,Hà Nội,>37,FEMALE,Monday,2019,11,2019Q4,Vinaphone,4.0
11337,44043755,4347274861.0,2020-01-19 00:00:00,"100,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1,44043755,2018-12-14,Hồ Chí Minh,23_to_27,MALE,Friday,2018,12,2018Q4,Vinaphone,4.0
11338,45064961,4344161267.0,2020-01-19 00:00:00,"10,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1,45064961,2019-01-24,Other Cities,unknown,MALE,Thursday,2019,1,2019Q1,Vinaphone,4.0
11339,24447130,4348002142.0,2020-01-19 00:00:00,"100,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1,24447130,2018-08-11,Other Cities,unknown,MALE,Saturday,2018,8,2018Q3,Vinaphone,4.0
11340,32410168,4356386991.0,2020-01-20 00:00:00,"50,000",44.0,0,0.0,Monday,2020.0,1.0,2020Q1,32410168,2019-09-05,Other Cities,23_to_27,FEMALE,Thursday,2019,9,2019Q3,Vinaphone,4.0
11341,47449469,4355878537.0,2020-01-20 00:00:00,"10,000",44.0,0,0.0,Monday,2020.0,1.0,2020Q1,47449469,2019-07-24,Other Cities,18_to_22,MALE,Wednesday,2019,7,2019Q3,Vinaphone,4.0
11342,7189217,4354560817.0,2020-01-20 00:00:00,"30,000",44.0,0,0.0,Monday,2020.0,1.0,2020Q1,7189217,2018-12-04,Other Cities,28_to_32,MALE,Tuesday,2018,12,2018Q4,Vinaphone,4.0
11343,40995302,4356147724.0,2020-01-20 00:00:00,"100,000",44.0,0,0.0,Monday,2020.0,1.0,2020Q1,40995302,2018-02-07,Other Cities,unknown,FEMALE,Wednesday,2018,2,2018Q1,Vinaphone,4.0
11344,44592809,4373384124.0,2020-01-21 00:00:00,"50,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,44592809,2019-08-09,Other Cities,18_to_22,FEMALE,Friday,2019,8,2019Q3,Vinaphone,4.0
11345,46140381,4366256277.0,2020-01-21 00:00:00,"50,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,46140381,2019-03-11,Hồ Chí Minh,33_to_37,FEMALE,Monday,2019,3,2019Q1,Vinaphone,4.0
11346,39861516,4372259015.0,2020-01-21 00:00:00,"100,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,39861516,2017-10-13,Hà Nội,33_to_37,MALE,Friday,2017,10,2017Q4,Vinaphone,4.0
11347,44509356,4377251334.0,2020-01-21 00:00:00,"20,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,44509356,2019-12-04,Unknown,unknown,FEMALE,Wednesday,2019,12,2019Q4,Vinaphone,4.0
11348,36963298,4371534244.0,2020-01-21 00:00:00,"10,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,36963298,2016-12-31,Other Cities,23_to_27,MALE,Saturday,2016,12,2016Q4,Vinaphone,4.0
11349,41652035,4367504745.0,2020-01-21 00:00:00,"50,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,41652035,2019-04-02,Other Cities,unknown,MALE,Tuesday,2019,4,2019Q2,Vinaphone,4.0
11350,36671570,4383651690.0,2020-01-22 00:00:00,"100,000",44.0,Mua hộ,32841927.0,Wednesday,2020.0,1.0,2020Q1,36671570,2016-11-28,Hồ Chí Minh,>37,MALE,Monday,2016,11,2016Q4,Vinaphone,4.0
11351,39155454,4385412730.0,2020-01-22 00:00:00,"100,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,39155454,2017-06-09,Hà Nội,>37,MALE,Friday,2017,6,2017Q2,Vinaphone,4.0
11352,1354481,4384715863.0,2020-01-22 00:00:00,"50,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,1354481,2017-06-03,Other Cities,33_to_37,MALE,Saturday,2017,6,2017Q2,Vinaphone,4.0
11353,49097654,4394609562.0,2020-01-22 00:00:00,"30,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,49097654,2019-11-02,Other Cities,33_to_37,FEMALE,Saturday,2019,11,2019Q4,Vinaphone,4.0
11354,44207873,4395476404.0,2020-01-22 00:00:00,"20,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,44207873,2019-07-14,Hà Nội,23_to_27,MALE,Sunday,2019,7,2019Q3,Vinaphone,4.0
11355,49681361,4392245743.0,2020-01-22 00:00:00,"30,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,49681361,2019-10-06,Hồ Chí Minh,23_to_27,FEMALE,Sunday,2019,10,2019Q4,Vinaphone,4.0
11356,43608034,4395402539.0,2020-01-22 00:00:00,"50,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,43608034,2018-10-09,Other Cities,23_to_27,MALE,Tuesday,2018,10,2018Q4,Vinaphone,4.0
11357,41722702,4379860202.0,2020-01-22 00:00:00,"20,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,41722702,2019-01-29,Other Cities,23_to_27,MALE,Tuesday,2019,1,2019Q1,Vinaphone,4.0
11358,41042524,4387916822.0,2020-01-22 00:00:00,"100,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,41042524,2018-07-03,Hồ Chí Minh,23_to_27,FEMALE,Tuesday,2018,7,2018Q3,Vinaphone,4.0
11359,47126988,4389199963.0,2020-01-22 00:00:00,"100,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,47126988,2019-08-26,Other Cities,23_to_27,MALE,Monday,2019,8,2019Q3,Vinaphone,4.0
11360,375442,4390248344.0,2020-01-22 00:00:00,"10,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,375442,2018-01-23,Other Cities,28_to_32,MALE,Tuesday,2018,1,2018Q1,Vinaphone,4.0
11361,41020009,4393136550.0,2020-01-22 00:00:00,"50,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,41020009,2018-02-21,Hồ Chí Minh,28_to_32,MALE,Wednesday,2018,2,2018Q1,Vinaphone,4.0
11362,48131254,4382384298.0,2020-01-22 00:00:00,"20,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,48131254,2019-07-14,Other Cities,28_to_32,MALE,Sunday,2019,7,2019Q3,Vinaphone,4.0
11363,44682468,4212616668.0,2020-01-22 00:00:00,"50,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,44682468,2019-05-03,Hồ Chí Minh,unknown,FEMALE,Friday,2019,5,2019Q2,Vinaphone,4.0
11364,39331816,4216363774.0,2020-01-22 00:00:00,"20,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,39331816,2019-04-05,Other Cities,unknown,FEMALE,Friday,2019,4,2019Q2,Vinaphone,4.0
11365,44704558,4399697959.0,2020-01-23 00:00:00,"10,000",44.0,Mua hộ,49095039.0,Thursday,2020.0,1.0,2020Q1,44704558,2019-08-16,Unknown,18_to_22,FEMALE,Friday,2019,8,2019Q3,Vinaphone,4.0
11366,46803331,4399966782.0,2020-01-23 00:00:00,"10,000",44.0,0,0.0,Thursday,2020.0,1.0,2020Q1,46803331,2019-10-02,Other Cities,23_to_27,MALE,Wednesday,2019,10,2019Q4,Vinaphone,4.0
11367,17469745,4398390828.0,2020-01-23 00:00:00,"200,000",44.0,Mua hộ,29397871.0,Thursday,2020.0,1.0,2020Q1,17469745,2018-01-21,Hồ Chí Minh,28_to_32,MALE,Sunday,2018,1,2018Q1,Vinaphone,4.0
11368,43986279,4416878853.0,2020-01-24 00:00:00,"20,000",44.0,Mua hộ,52859510.0,Friday,2020.0,1.0,2020Q1,43986279,2018-12-18,Hồ Chí Minh,18_to_22,FEMALE,Tuesday,2018,12,2018Q4,Vinaphone,4.0
11369,44003711,4418209264.0,2020-01-24 00:00:00,"50,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1,44003711,2018-11-07,Hồ Chí Minh,23_to_27,FEMALE,Wednesday,2018,11,2018Q4,Vinaphone,4.0
11370,36127040,4411204320.0,2020-01-24 00:00:00,"50,000",44.0,Mua hộ,771383.0,Friday,2020.0,1.0,2020Q1,36127040,2017-11-21,Hồ Chí Minh,23_to_27,FEMALE,Tuesday,2017,11,2017Q4,Vinaphone,4.0
11371,17268663,4409840528.0,2020-01-24 00:00:00,"20,000",44.0,Mua hộ,23017500.0,Friday,2020.0,1.0,2020Q1,17268663,2019-04-01,Hà Nội,unknown,FEMALE,Monday,2019,4,2019Q2,Vinaphone,4.0
11372,49914911,4415546138.0,2020-01-24 00:00:00,"50,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1,49914911,2019-10-14,Unknown,23_to_27,MALE,Monday,2019,10,2019Q4,Vinaphone,4.0
11373,46203898,4408003783.0,2020-01-24 00:00:00,"10,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1,46203898,2019-10-07,Hồ Chí Minh,23_to_27,MALE,Monday,2019,10,2019Q4,Vinaphone,4.0
11374,43149762,4408578326.0,2020-01-24 00:00:00,"50,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1,43149762,2019-04-08,Hồ Chí Minh,23_to_27,FEMALE,Monday,2019,4,2019Q2,Vinaphone,4.0
11375,42113355,4419081897.0,2020-01-24 00:00:00,"20,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1,42113355,2018-12-04,Other Cities,28_to_32,FEMALE,Tuesday,2018,12,2018Q4,Vinaphone,4.0
11376,43894507,4426747034.0,2020-01-25 00:00:00,"50,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1,43894507,2019-07-12,Hồ Chí Minh,33_to_37,MALE,Friday,2019,7,2019Q3,Vinaphone,4.0
11377,48706416,4425060110.0,2020-01-25 00:00:00,"100,000",44.0,Mua hộ,52822968.0,Saturday,2020.0,1.0,2020Q1,48706416,2019-09-11,Hồ Chí Minh,28_to_32,FEMALE,Wednesday,2019,9,2019Q3,Vinaphone,4.0
11378,43111572,4425914991.0,2020-01-25 00:00:00,"10,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1,43111572,2019-05-15,Hồ Chí Minh,23_to_27,MALE,Wednesday,2019,5,2019Q2,Vinaphone,4.0
11379,48440817,4430100712.0,2020-01-25 00:00:00,"100,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1,48440817,2019-09-27,Other Cities,28_to_32,MALE,Friday,2019,9,2019Q3,Vinaphone,4.0
11380,48384263,4424979639.0,2020-01-25 00:00:00,"20,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1,48384263,2019-07-29,Unknown,unknown,FEMALE,Monday,2019,7,2019Q3,Vinaphone,4.0
11381,50323268,4429062977.0,2020-01-25 00:00:00,"10,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1,50323268,2020-01-07,Other Cities,unknown,MALE,Tuesday,2020,1,2020Q1,Vinaphone,4.0
11382,45545632,4438278023.0,2020-01-26 00:00:00,"50,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1,45545632,2019-02-26,Hà Nội,33_to_37,MALE,Tuesday,2019,2,2019Q1,Vinaphone,4.0
11383,42123245,4331733457.0,2020-01-26 00:00:00,"10,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1,42123245,2018-06-19,Hồ Chí Minh,18_to_22,FEMALE,Tuesday,2018,6,2018Q2,Vinaphone,4.0
11384,46980390,4338565887.0,2020-01-26 00:00:00,"10,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1,46980390,2019-09-14,Other Cities,18_to_22,FEMALE,Saturday,2019,9,2019Q3,Vinaphone,4.0
11385,51712238,4437873942.0,2020-01-26 00:00:00,"20,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1,51712238,2020-01-25,Other Cities,23_to_27,FEMALE,Saturday,2020,1,2020Q1,Vinaphone,4.0
11386,38825409,4436577843.0,2020-01-26 00:00:00,"50,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1,38825409,2018-05-12,Hồ Chí Minh,23_to_27,MALE,Saturday,2018,5,2018Q2,Vinaphone,4.0
11387,47724289,4447691402.0,2020-01-27 00:00:00,"50,000",44.0,0,0.0,Monday,2020.0,1.0,2020Q1,47724289,2019-06-26,Other Cities,18_to_22,FEMALE,Wednesday,2019,6,2019Q2,Vinaphone,4.0
11388,33145576,4457181858.0,2020-01-28 00:00:00,"10,000",44.0,Mua hộ,45659424.0,Tuesday,2020.0,1.0,2020Q1,33145576,2019-10-19,Unknown,28_to_32,FEMALE,Saturday,2019,10,2019Q4,Vinaphone,4.0
11389,42657777,4454584951.0,2020-01-28 00:00:00,"20,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,42657777,2019-10-27,Hà Nội,23_to_27,MALE,Sunday,2019,10,2019Q4,Vinaphone,4.0
11390,43136410,4454670474.0,2020-01-28 00:00:00,"20,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1,43136410,2018-12-27,Other Cities,28_to_32,FEMALE,Thursday,2018,12,2018Q4,Vinaphone,4.0
11391,24514555,4466007124.0,2020-01-29 00:00:00,"10,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,24514555,2019-08-10,Other Cities,18_to_22,MALE,Saturday,2019,8,2019Q3,Vinaphone,4.0
11392,44494537,4466152224.0,2020-01-29 00:00:00,"100,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,44494537,2019-07-31,Other Cities,23_to_27,MALE,Wednesday,2019,7,2019Q3,Vinaphone,4.0
11393,44204393,4472763121.0,2020-01-29 00:00:00,"50,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,44204393,2019-06-05,Other Cities,28_to_32,FEMALE,Wednesday,2019,6,2019Q2,Vinaphone,4.0
11394,41299842,4474312852.0,2020-01-29 00:00:00,"30,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1,41299842,2018-03-12,Other Cities,28_to_32,MALE,Monday,2018,3,2018Q1,Vinaphone,4.0
